URI,Label,Comment,Superclasses,EquivalentClasses
https://saref.etsi.org/saref4bldg/SolarDevice,Solar device,A solar device converts solar radiation into other energy such as electric current or thermal energy.,"[""https://saref.etsi.org/saref4bldg/EnergyConversionDevice""]",
https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/WeatherOntology.owl#SolarIrradiance,SolarIrradiance,The intensity of outdoor solar radiation,"[""https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/WeatherOntology.owl#WeatherPhenomenon""]",
https://w3id.org/sbeo#Space,Space,"A physical, three dimensional, and one of the most important elements in the design of architecture that can further be divided to create more spaces from it.","[{""onProperty"": ""https://w3id.org/sbeo#hasAvailabilityStatus"", ""qualifiedCardinality"": ""1"", ""onClass"": ""https://w3id.org/sbeo#AvailabilityStatus""}, {""onProperty"": ""https://w3id.org/sbeo#area"", ""allValuesFrom"": ""Na676fe965b4643f6a2005aae9d9d1a2b""}, {""onProperty"": ""https://w3id.org/sbeo#base"", ""allValuesFrom"": ""N96c1c998dd32447a859bc99dccf83a9a""}, {""onProperty"": ""https://w3id.org/sbeo#height"", ""allValuesFrom"": ""Nf2b0ab14f41c44d6a8a4f174dc834522""}, {""onProperty"": ""https://w3id.org/sbeo#length"", ""allValuesFrom"": ""N96abb222349f442a8e4bdbc1034a3059""}, {""onProperty"": ""https://w3id.org/sbeo#radius"", ""allValuesFrom"": ""N800ec85133ff497dac3e00f4380eb20a""}, {""onProperty"": ""https://w3id.org/sbeo#relativeOccupancyRatio"", ""allValuesFrom"": ""N19f3ae70bc7843c1bb9bffdadffb34a4""}, {""onProperty"": ""https://w3id.org/sbeo#width"", ""allValuesFrom"": ""N03210ce5609044e1a18bc9c34fe63d90""}, {""onProperty"": ""https://w3id.org/sbeo#accommodationCapacity"", ""http://www.w3.org/2002/07/owl#cardinality"": ""1""}, {""onProperty"": ""https://w3id.org/sbeo#area"", ""http://www.w3.org/2002/07/owl#cardinality"": ""1""}, {""onProperty"": ""https://w3id.org/sbeo#relativeOccupancyRatio"", ""http://www.w3.org/2002/07/owl#cardinality"": ""1""}, {""onProperty"": ""https://w3id.org/sbeo#base"", ""http://www.w3.org/2002/07/owl#maxCardinality"": ""1""}, {""onProperty"": ""https://w3id.org/sbeo#height"", ""http://www.w3.org/2002/07/owl#maxCardinality"": ""1""}, {""onProperty"": ""https://w3id.org/sbeo#length"", ""http://www.w3.org/2002/07/owl#maxCardinality"": ""1""}, {""onProperty"": ""https://w3id.org/sbeo#radius"", ""http://www.w3.org/2002/07/owl#maxCardinality"": ""1""}, {""onProperty"": ""https://w3id.org/sbeo#width"", ""http://www.w3.org/2002/07/owl#maxCardinality"": ""1""}]",
https://w3id.org/bot#Space,Space,,"[{""onProperty"": ""https://w3id.org/respond#hasHouseholdMembersQuantity"", ""someValuesFrom"": ""http://www.w3.org/2001/XMLSchema#integer""}, {""onProperty"": ""https://w3id.org/respond#hasNetPlannedArea"", ""someValuesFrom"": ""http://www.w3.org/2001/XMLSchema#double""}, {""onProperty"": ""https://w3id.org/respond#hasNetVolume"", ""someValuesFrom"": ""http://www.w3.org/2001/XMLSchema#double""}]","[""https://w3id.org/sbeo#Space""]"
https://w3id.org/sbeo#SpaceSafety,Space Saftey,A parameter to express the safety of any space for a specific person (or type of persons) in terms of some value.,"[""https://w3id.org/sbeo#Parameter"", {""onProperty"": ""https://w3id.org/sbeo#forSpace"", ""someValuesFrom"": ""N0814d861740242cc89e9d26c453c6c9c""}, {""onProperty"": ""https://w3id.org/sbeo#forPerson"", ""allValuesFrom"": ""http://xmlns.com/foaf/0.1/Person""}, {""onProperty"": ""https://w3id.org/sbeo#forSpace"", ""http://www.w3.org/2002/07/owl#cardinality"": ""1""}, {""onProperty"": ""https://w3id.org/sbeo#hasValue"", ""http://www.w3.org/2002/07/owl#cardinality"": ""1""}]",
https://saref.etsi.org/saref4bldg/SpaceHeater,Space heater,"Space heaters utilize a combination of radiation and/or natural convection using a heating source such as electricity, steam or hot water to heat a limited space or area. Examples of space heaters include radiators, convectors, baseboard and finned-tube heaters.

UnitaryEquipment should be used for packaged units supporting a combination of heating, cooling, and/or dehumidification; Coil should be used for coil-based floor heating.","[""https://saref.etsi.org/saref4bldg/FlowTerminal"", {""onProperty"": ""https://saref.etsi.org/saref4bldg/bodyMass"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/outputCapacity"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/thermalEfficiency"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/thermalMassHeatCapacity"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/energySource"", ""allValuesFrom"": ""http://www.w3.org/2001/XMLSchema#string""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/heatTransferDimension"", ""allValuesFrom"": ""http://www.w3.org/2001/XMLSchema#string""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/heatTransferMedium"", ""allValuesFrom"": ""http://www.w3.org/2001/XMLSchema#string""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/numberOfPanels"", ""allValuesFrom"": ""http://www.w3.org/2001/XMLSchema#integer""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/numberOfSections"", ""allValuesFrom"": ""http://www.w3.org/2001/XMLSchema#integer""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/placementType"", ""allValuesFrom"": ""http://www.w3.org/2001/XMLSchema#string""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/temperatureClassification"", ""allValuesFrom"": ""http://www.w3.org/2001/XMLSchema#string""}]",
https://sargon-n5geh.netlify.app/ontology/1.0/classes/Space_heater,Space heater,,"[""https://sargon-n5geh.netlify.app/ontology/1.0/classes/Flow_terminal""]",
https://w3id.org/sbeo#SpatialAbility,Spatial Ability,"This ability expresses the capacity to understand, reason and remember the spatial relations among objects and spaces.","[""https://w3id.org/sbeo#Ability""]",
https://w3id.org/sbeo#StadiumBuilding,Stadium Building,"A building that has a large open area surrounded by many rows of seats, and  used for sports events, concerts, etc.","[""https://w3id.org/seas/AssemblyBuilding""]",
https://w3id.org/seas/Stairs,Stairs,"A construction designed to bridge a large vertical distance by dividing it into smaller vertical distances, called steps.","[""https://w3id.org/sbeo#VerticalPassage"", ""https://w3id.org/seas/BuildingSpace""]",
http://energy.linkeddata.es/em-kpi/ontology#Stakeholder,Stakeholder,The stakeholder in district or building that has performance goals to be achieved,"[{""onProperty"": ""http://energy.linkeddata.es/em-kpi/ontology#hasPerformanceGoal"", ""someValuesFrom"": ""http://energy.linkeddata.es/em-kpi/ontology#PerformanceGoal""}]",
https://w3id.org/sbeo#Stampeding,Stampeding,A sudden and uncontrollable run by the group of people caused by panic.,"[""https://w3id.org/sbeo#Panic""]",
https://w3id.org/saref#StartCommand,Start command,A type of command,"[""https://w3id.org/saref#Command"", {""onProperty"": ""https://w3id.org/saref#actsUpon"", ""allValuesFrom"": ""https://w3id.org/saref#StartStopState""}]",
https://w3id.org/saref#StartState,Start state,The state of a device that is STARTED,"[""https://w3id.org/saref#StartStopState""]",
https://w3id.org/saref#StartStopFunction,Start stop function,An actuating function that allows to start and stop a device,"[""https://w3id.org/saref#ActuatingFunction"", {""onProperty"": ""https://w3id.org/saref#hasCommand"", ""allValuesFrom"": ""N41caf6ac6efa46b3bda44b40ba225c25""}]",
https://w3id.org/saref#StartStopState,Start stop state,A type of state,"[""https://w3id.org/saref#State""]",
https://w3id.org/saref#State,State,"The state in which a device can be found, e.g, ON/OFF/STANDBY, or ONLINE/OFFLINE. We propose here a list of states that are relevant for the purpose of SAREF, but this list can be extended.",[],
https://sargon-n5geh.netlify.app/ontology/1.0/classes/State_of_charge,State of charge,A property related to measurements of the battery status of a device. Measured in %. 100 % means fully charged. 0 % no charge.,"[""https://w3id.org/saref#Property""]",
https://w3id.org/saref#StepDownCommand,Step down command,A type of command,"[""https://w3id.org/saref#Command"", {""onProperty"": ""https://w3id.org/saref#actsUpon"", ""allValuesFrom"": ""https://w3id.org/saref#MultiLevelState""}]",
https://w3id.org/saref#StepUpCommand,Step up command,A type of command,"[""https://w3id.org/saref#Command"", {""onProperty"": ""https://w3id.org/saref#actsUpon"", ""allValuesFrom"": ""https://w3id.org/saref#MultiLevelState""}]",
https://w3id.org/saref#StopCommand,Stop command,A type of command,"[""https://w3id.org/saref#Command"", {""onProperty"": ""https://w3id.org/saref#actsUpon"", ""allValuesFrom"": ""https://w3id.org/saref#StartStopState""}]",
https://w3id.org/saref#StopState,Stop state,The state of a device that is STOPPED,"[""https://w3id.org/saref#StartStopState""]",
https://w3id.org/saref#Storage,Storage,A type of energy-related device that stores energy,"[""https://w3id.org/saref#EnergyRelated""]",
https://w3id.org/seas/StorageRoom,Storage Room,Room for storage.,"[""https://w3id.org/seas/Room""]",
http://energy.linkeddata.es/em-kpi/ontology#StoringUnit,StoringUnit,Storing unit is the device that stores energy.,"[{""onProperty"": ""http://energy.linkeddata.es/em-kpi/ontology#storesEnergyType"", ""someValuesFrom"": ""https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#EnergyType""}]","[{""intersectionOf"": [""http://energy.linkeddata.es/em-kpi/ontology#PowerEquipment"", {""onProperty"": ""http://energy.linkeddata.es/em-kpi/ontology#storesEnergy"", ""someValuesFrom"": ""http://energy.linkeddata.es/em-kpi/ontology#EnergyStorage""}]}]"
https://w3id.org/respond#StoveOven,Stove Oven,A piece of equipment that burns fuel or uses electricity in order to heat a place.,"[""https://w3id.org/saref#Appliance""]",
http://energy.linkeddata.es/em-kpi/ontology#StrategicKPI,StrategicKPI,"The strategic KPI is the KPI at the strategic decision level, the hyper-aggregated KPI corresponding to district scale","[""http://energy.linkeddata.es/em-kpi/ontology#KPI"", {""onProperty"": ""http://energy.linkeddata.es/em-kpi/ontology#hasDisaggregation"", ""someValuesFrom"": ""http://energy.linkeddata.es/em-kpi/ontology#TacticalKPI""}]",
http://energy.linkeddata.es/em-kpi/ontology#Substation,Substation,Substation is where transform the high/medio voltage power from main grid to low voltage for the energy use of district consumers.,"[""http://energy.linkeddata.es/em-kpi/ontology#EquipmentContainer""]",
https://w3id.org/sbeo#Suite,Suite,"A suite of rooms usually on one floor of an apartment house (Cambridge English Dictionary). This term is normally used in hotels, resorts, guesthouses, etc.","[""https://w3id.org/seas/BuildingSpace""]",
https://w3id.org/seas/SwimmingPool,Swimming Pool,"A tank or large artificial basin, as of concrete, for filling with water for swimming.","[""https://w3id.org/seas/Room""]",
https://w3id.org/saref#Switch,Switch,A device of category saref:Actuator that performs an actuating function of type saref:OnOffFunction or saref:OpenCloseFunction,"[""https://w3id.org/saref#Actuator""]",
https://w3id.org/saref#SwitchOnService,Switch on service,A type of service that represents an on/off function to the network,"[""https://w3id.org/saref#Service"", {""onProperty"": ""https://w3id.org/saref#isOfferedBy"", ""someValuesFrom"": ""https://w3id.org/saref#LightSwitch""}, {""onProperty"": ""https://w3id.org/saref#represents"", ""someValuesFrom"": ""https://w3id.org/saref#OnOffFunction""}]",
https://saref.etsi.org/saref4bldg/SwitchingDevice,Switching device,"A switch is used in a cable distribution system (electrical circuit) to control or modulate the flow of electricity.

Switches include those used for electrical power, communications, audio-visual, or other distribution system types as determined by the available ports.","[""https://saref.etsi.org/saref4bldg/FlowController"", {""onProperty"": ""https://saref.etsi.org/saref4bldg/hasLock"", ""allValuesFrom"": ""http://www.w3.org/2001/XMLSchema#boolean""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/isIlluminated"", ""allValuesFrom"": ""http://www.w3.org/2001/XMLSchema#boolean""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/legend"", ""allValuesFrom"": ""http://www.w3.org/2001/XMLSchema#string""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/numberOfGangs"", ""allValuesFrom"": ""http://www.w3.org/2001/XMLSchema#integer""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/switchFunction"", ""allValuesFrom"": ""http://www.w3.org/2001/XMLSchema#string""}]",
https://sargon-n5geh.netlify.app/ontology/1.0/classes/Switching_device,Switching device,,"[""https://sargon-n5geh.netlify.app/ontology/1.0/classes/Flow_controller""]",
https://w3id.org/respond#TV,TV,"A device shaped like a box with a screen that receives electrical signals and changes them into moving images and sound, or the method or business of sending images and sound by electrical signals.","[""https://w3id.org/saref#Appliance""]",
http://energy.linkeddata.es/em-kpi/ontology#TacticalKPI,TacticalKPI,"The tactical KPI is the KPI at tactical decision level, the KPI disaggregated from strategic KPI corresponding to building and system level","[""http://energy.linkeddata.es/em-kpi/ontology#KPI"", {""onProperty"": ""http://energy.linkeddata.es/em-kpi/ontology#hasDisaggregation"", ""someValuesFrom"": ""http://energy.linkeddata.es/em-kpi/ontology#OperationalKPI""}, {""onProperty"": ""http://energy.linkeddata.es/em-kpi/ontology#isDisaggregationOf"", ""someValuesFrom"": ""http://energy.linkeddata.es/em-kpi/ontology#StrategicKPI""}]",
https://saref.etsi.org/saref4bldg/Tank,Tank,A tank is a vessel or container in which a fluid or gas is stored for later use.,"[""https://saref.etsi.org/saref4bldg/FlowStorageDevice"", {""onProperty"": ""https://saref.etsi.org/saref4bldg/effectiveCapacity"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/firstCurvatureRadius"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/nominalDepth"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/nominalLengthOrDiameter"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/nominalVolumetricCapacity"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/nominalWidthOrDiameter"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/operatingWeight"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/secondCurvatureRadius"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/accessType"", ""allValuesFrom"": ""http://www.w3.org/2001/XMLSchema#string""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/endShapeType"", ""allValuesFrom"": ""http://www.w3.org/2001/XMLSchema#string""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/numberOfSections"", ""allValuesFrom"": ""http://www.w3.org/2001/XMLSchema#integer""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/patternType"", ""allValuesFrom"": ""http://www.w3.org/2001/XMLSchema#string""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/storageType"", ""allValuesFrom"": ""http://www.w3.org/2001/XMLSchema#string""}]",
https://sargon-n5geh.netlify.app/ontology/1.0/classes/Tank,Tank,,"[""https://sargon-n5geh.netlify.app/ontology/1.0/classes/Flow_storage_device""]",
https://sargon-n5geh.netlify.app/ontology/1.0/classes/Tap_position,Tap position,,"[""https://w3id.org/saref#ActuatingFunction"", ""https://w3id.org/saref#Property""]",
https://w3id.org/saref#Task,Task,"The goal for which a device is designed (from a user perspective). For example, a washing machine is designed for the task of washing. We propose here a list of tasks that are relevant for the purpose of SAREF, but this list can be extended.","[{""onProperty"": ""https://w3id.org/saref#isAccomplishedBy"", ""http://www.w3.org/2002/07/owl#minQualifiedCardinality"": ""1"", ""onClass"": ""https://w3id.org/saref#Device""}]",
https://w3id.org/sbeo#Telephone,Telephone,"A device for transmitting voices over a distance using wire or radio, by converting acoustic vibrations to electrical signals (Oxford Dictionary of English).","[""https://w3id.org/sbeo#Device""]",
https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/WeatherOntology.owl#Temperature,Temperature,Outdoor temperature,"[""https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/WeatherOntology.owl#WeatherPhenomenon""]",
https://w3id.org/saref#Temperature,Temperature,"A saref:Property related to some measurements that are characterized by a certain value that is measured in a temperature unit (degree_Celsius, degree_Fahrenheit, or degree_kelvin)","[""https://w3id.org/saref#Property""]",
https://w3id.org/respond#TemperatureSetpoint,Temperature Setpoint,The target value at which a controller attempts to maintain the temperature.,"[""https://w3id.org/saref#Property""]",
https://w3id.org/saref#TemperatureSensor,Temperature sensor,"A device that consists of a sensor, has category saref:Sensor, performs the saref:SensingFunction and is used for the purpose of sensing a property of type saref:Temperature","[""https://w3id.org/saref#Sensor"", {""onProperty"": ""https://w3id.org/saref#consistsOf"", ""someValuesFrom"": ""https://w3id.org/saref#Sensor""}, {""onProperty"": ""https://w3id.org/saref#hasFunction"", ""someValuesFrom"": ""https://w3id.org/saref#SensingFunction""}, {""onProperty"": ""https://w3id.org/saref#measuresProperty"", ""someValuesFrom"": ""https://w3id.org/saref#Temperature""}, {""onProperty"": ""https://w3id.org/saref#accomplishes"", ""http://www.w3.org/2002/07/owl#hasValue"": ""https://w3id.org/saref#Comfort""}]",
https://w3id.org/saref#TemperatureUnit,Temperature unit,The unit of measure for temperature,"[""https://w3id.org/saref#Measurement""]",
http://www.w3.org/2006/time#TemporalEntity,TemporalEntity,A temporal entity is an instant or an interval,[],
https://sargon-n5geh.netlify.app/ontology/1.0/classes/Tenant,Tenant,A class that describes information about a tenant in a building.,"[""https://w3id.org/saref#BuildingRelated"", {""onProperty"": ""https://sargon-n5geh.netlify.app/ontology/1.0/object_properties/live_in"", ""someValuesFrom"": ""https://w3id.org/saref#BuildingRelated""}, {""onProperty"": ""https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/has_email"", ""someValuesFrom"": ""http://www.w3.org/2001/XMLSchema#string""}, {""onProperty"": ""https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/has_mobile_number"", ""someValuesFrom"": ""http://www.w3.org/2001/XMLSchema#string""}, {""onProperty"": ""https://w3id.org/saref#hasName"", ""someValuesFrom"": ""http://www.w3.org/2001/XMLSchema#string""}]",
https://w3id.org/sbeo#TerroristAttack,Terrorist Attack,A surprise event involving the deliberate use of violence against the occupants of the buildings.,"[""https://w3id.org/sbeo#Incident""]",
https://w3id.org/sbeo#TextualDescription,Textual Description,A type of description in which only text or writings are used to provide the information about any entity.,"[""https://w3id.org/sbeo#Description""]",
http://energy.linkeddata.es/em-kpi/ontology#ThermalComfort,ThermalComfort,Thermal comfort describes the comfort condition related indoor temperature and humidity,"[""http://energy.linkeddata.es/em-kpi/ontology#IndoorComfort""]",
https://w3id.org/respond#ThermoSolarSystem,Thermo Solar System,A power system designed to supply thermal energy by means of solar energy.,"[""https://w3id.org/saref#Generator""]",
https://w3id.org/sbeo#Thoroughfare,Thoroughfare,A road or path forming a route between two places (Oxford Dictionary of English).,"[""https://w3id.org/sbeo#Space""]",
https://w3id.org/saref#Time,Time,A saref:Property that allows to specify the time concept in terms of instants or intervals according to the imported W3C Time ontology.,"[""https://w3id.org/saref#Property"", {""onProperty"": ""https://w3id.org/saref#consistsOf"", ""someValuesFrom"": ""http://www.w3.org/2006/time#TemporalEntity""}]",
https://sargon-n5geh.netlify.app/ontology/1.0/classes/Timestamp,Timestamp,,"[""https://sargon-n5geh.netlify.app/ontology/1.0/classes/Channel""]",
https://w3id.org/saref#ToggleCommand,Toggle command,A type of command,"[""https://w3id.org/saref#Command""]",
https://sargon-n5geh.netlify.app/ontology/1.0/classes/Transformer,Transformer,,"[""https://w3id.org/saref#EnergyRelated"", {""onProperty"": ""https://w3id.org/saref#controlsProperty"", ""someValuesFrom"": ""https://sargon-n5geh.netlify.app/ontology/1.0/classes/Tap_position""}, {""onProperty"": ""https://w3id.org/saref#hasFunction"", ""someValuesFrom"": ""https://w3id.org/saref#ActuatingFunction""}, {""onProperty"": ""https://w3id.org/saref#measuresProperty"", ""someValuesFrom"": ""https://w3id.org/saref#Measurement""}, {""onProperty"": ""https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/voltage_level"", ""someValuesFrom"": ""http://www.w3.org/2001/XMLSchema#string""}]",
https://saref.etsi.org/saref4bldg/Transformer,Transformer,"A transformer is an inductive stationary device that transfers electrical energy from one circuit to another.

Transformer is used to transform electric power; conversion of electric signals for other purposes is handled at other entities: Controller converts arbitrary signals, AudioVisualAppliance converts signals for audio or video streams, and CommunicationsAppliance converts signals for data or other communications usage.","[""https://saref.etsi.org/saref4bldg/EnergyConversionDevice"", {""onProperty"": ""https://saref.etsi.org/saref4bldg/apparentPowerMax"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/imaginaryImpedanceRatio"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/primaryApparentPower"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/primaryCurrent"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/primaryFrequency"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/primaryVoltage"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/realImpedanceRatio"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/secondaryApparentPower"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/secondaryCurrent"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/secondaryFrequency"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/secondaryVoltage"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/isNeutralPrimaryTerminalAvailable"", ""allValuesFrom"": ""http://www.w3.org/2001/XMLSchema#boolean""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/isNeutralSecondaryTerminalAvailable"", ""allValuesFrom"": ""http://www.w3.org/2001/XMLSchema#boolean""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/secondaryCurrentType"", ""allValuesFrom"": ""http://www.w3.org/2001/XMLSchema#string""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/transformerVectorGroup"", ""allValuesFrom"": ""http://www.w3.org/2001/XMLSchema#string""}]",
https://w3id.org/sbeo#TransitionPoint,Transition Point,A point at which person passes from one place to the next.,"[""https://w3id.org/sbeo#RoutePoint""]",
https://saref.etsi.org/saref4bldg/TransportElement,Transport element,"A transport element is a generalization of all transport related objects that move people, animals or goods within a building or building complex. The TransportElement defines the occurrence of a transport element. ","[""https://saref.etsi.org/core/Device"", {""onProperty"": ""https://saref.etsi.org/saref4bldg/capacityWeight"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/capacityPeople"", ""allValuesFrom"": ""http://www.w3.org/2001/XMLSchema#positiveInteger""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/fireExit"", ""allValuesFrom"": ""http://www.w3.org/2001/XMLSchema#boolean""}]",
https://w3id.org/sbeo#TravelTime,Travel Time,"A parameter to express the time taken (in seconds) by a specific person (or type of persons) to go from one point to another point (i.e., Route Element).","[""https://w3id.org/sbeo#Parameter"", {""onProperty"": ""https://w3id.org/sbeo#forPerson"", ""allValuesFrom"": ""http://xmlns.com/foaf/0.1/Person""}, {""onProperty"": ""https://w3id.org/sbeo#destination"", ""http://www.w3.org/2002/07/owl#cardinality"": ""1""}, {""onProperty"": ""https://w3id.org/sbeo#origin"", ""http://www.w3.org/2002/07/owl#cardinality"": ""1""}, {""onProperty"": ""https://w3id.org/sbeo#hasValue"", ""http://www.w3.org/2002/07/owl#cardinality"": ""1""}]",
https://w3id.org/seas/HomeOffice,Tree house,A work or office space set up in a person's home and used exclusively for business on a regular basis.,"[""https://w3id.org/seas/Office""]",
https://sargon-n5geh.netlify.app/ontology/1.0/classes/Tube_bundle,Tube bundle,,"[""https://sargon-n5geh.netlify.app/ontology/1.0/classes/Energy_conversion_device""]",
https://saref.etsi.org/saref4bldg/TubeBundle,Tube bundle,"A tube bundle is a device consisting of tubes and bundles of tubes used for heat transfer and contained typically within other energy conversion devices, such as a chiller or coil.","[""https://saref.etsi.org/saref4bldg/EnergyConversionDevice"", {""onProperty"": ""https://saref.etsi.org/saref4bldg/foulingFactor"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/horizontalSpacing"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/inLineRowSpacing"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/insideDiameter"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/length"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/nominalDiameter"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/outsideDiameter"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/staggeredRowSpacing"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/thermalConductivity"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/verticalSpacing"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/volumen"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/hasTurbulator"", ""allValuesFrom"": ""http://www.w3.org/2001/XMLSchema#boolean""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/numberOfCircuits"", ""allValuesFrom"": ""http://www.w3.org/2001/XMLSchema#integer""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/numberOfRows"", ""allValuesFrom"": ""http://www.w3.org/2001/XMLSchema#integer""}]",
https://w3id.org/respond#TumbleDryer,Tumble Dryer,A machine that dries washed clothes by spinning them in hot air inside a rotating drum.,"[""https://w3id.org/saref#Appliance""]",
https://w3id.org/sbeo#TurnPoint,Turn Point,A logic point that is used to enforce people to change their direction.,"[""https://w3id.org/sbeo#NavigationalPoint""]",
https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/gbBuildingOntology.owl#U-value,U-value,Overall thermal conductance of the envelope,"[""https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/gbBuildingOntology.owl#BuildingParameter""]",
http://qudt.org/schema/qudt/Unit,Unit,,[],
